,ID,State,Constituency,S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,Winner,Margin
7892.0,S2447001,Uttar Pradesh,Hamirpur,1.0,AJENDRA SINGH LODHI,Samajwadi Party,490003.0,680.0,490683.0,44.0,True,2629
7893.0,S2447002,Uttar Pradesh,Hamirpur,2.0,KUNWAR PUSHPENDRA SINGH CHANDEL,Bharatiya Janata Party,487373.0,681.0,488054.0,43.76,False,-2629
7894.0,S2447003,Uttar Pradesh,Hamirpur,3.0,NIRDOSH KUMAR DIXIT,Bahujan Samaj Party,94564.0,132.0,94696.0,8.49,False,-395987
7895.0,S2447004,Uttar Pradesh,Hamirpur,4.0,ANUPAM KUMAR TRIPATHI,Bhartiya Shakti Chetna Party,6401.0,6.0,6407.0,0.57,False,-484276
7896.0,S2447005,Uttar Pradesh,Hamirpur,5.0,BRIJESH KUMAR PAL,Rashtra Uday Party,4516.0,11.0,4527.0,0.41,False,-486156
7897.0,S2447006,Uttar Pradesh,Hamirpur,6.0,BHUVANENDRA NARAYAN SINGH,Independent,4315.0,5.0,4320.0,0.39,False,-486363
7898.0,S2447007,Uttar Pradesh,Hamirpur,7.0,SANTOSH KUMAR,Independent,3776.0,1.0,3777.0,0.34,False,-486906
7899.0,S2447008,Uttar Pradesh,Hamirpur,8.0,RAJESH SINGH,Independent,3605.0,2.0,3607.0,0.32,False,-487076
7900.0,S2447009,Uttar Pradesh,Hamirpur,9.0,SURESH KUMAR,Eklavya Samaj Party,2181.0,,2181.0,0.2,False,-488502
7901.0,S2447010,Uttar Pradesh,Hamirpur,10.0,SANJIV KUMAR,Spashtwadi Jan Aadhar Party,2003.0,,2003.0,0.18,False,-488680
7902.0,S2447011,Uttar Pradesh,Hamirpur,11.0,DHARMRAJ,Al-Hind Party,1589.0,2.0,1591.0,0.14,False,-489092
7903.0,S2447012,Uttar Pradesh,Hamirpur,12.0,NOTA,None of the Above,13442.0,11.0,13453.0,1.21,False,-477230
7904.0,S2448001,Uttar Pradesh,Banda,1.0,KRISHNA DEVI SHIVSHANKER PATEL,Samajwadi Party,406018.0,549.0,406567.0,38.94,True,71210
7905.0,S2448002,Uttar Pradesh,Banda,2.0,R. K. SINGH PATEL,Bharatiya Janata Party,334950.0,407.0,335357.0,32.12,False,-71210
7906.0,S2448003,Uttar Pradesh,Banda,3.0,MAYANK DWIVEDI,Bahujan Samaj Party,245530.0,215.0,245745.0,23.54,False,-160822
7907.0,S2448004,Uttar Pradesh,Banda,4.0,RAMCHANDRA SARAS,Communist Party of India,9436.0,2.0,9438.0,0.9,False,-397129
7908.0,S2448005,Uttar Pradesh,Banda,5.0,PANCHA URF PANCHAMLAL,Bhagidari Party(P),7714.0,3.0,7717.0,0.74,False,-398850
7909.0,S2448006,Uttar Pradesh,Banda,6.0,GULAB CHANDER BARMA,Rashtra Uday Party,5905.0,2.0,5907.0,0.57,False,-400660
7910.0,S2448007,Uttar Pradesh,Banda,7.0,RAMCHRAN,Independent,5419.0,4.0,5423.0,0.52,False,-401144
7911.0,S2448008,Uttar Pradesh,Banda,8.0,SURENDRA KUMAR,Swatantra Jantaraj Party,4380.0,2.0,4382.0,0.42,False,-402185
7912.0,S2448009,Uttar Pradesh,Banda,9.0,SHRIRAM SINGH GAUR,Bhartiya Shakti Chetna Party,3347.0,3.0,3350.0,0.32,False,-403217
7913.0,S2448010,Uttar Pradesh,Banda,10.0,DINESH KUMAR PATEL,Sardar Patel Siddhant Party,2507.0,1.0,2508.0,0.24,False,-404059
7914.0,S2448011,Uttar Pradesh,Banda,11.0,BABULAL,Log Party,2358.0,3.0,2361.0,0.23,False,-404206
7915.0,S2448012,Uttar Pradesh,Banda,12.0,PRAMOD AZAD,Apna Dal (Kamerawadi),2141.0,1.0,2142.0,0.21,False,-404425
7916.0,S2448013,Uttar Pradesh,Banda,13.0,NOTA,None of the Above,13226.0,9.0,13235.0,1.27,False,-393332
7917.0,S2449001,Uttar Pradesh,Fatehpur,1.0,NARESH CHANDRA UTTAM PATEL,Samajwadi Party,499866.0,462.0,500328.0,45.2,True,33199
7918.0,S2449002,Uttar Pradesh,Fatehpur,2.0,NIRANJAN JYOTI,Bharatiya Janata Party,466249.0,880.0,467129.0,42.2,False,-33199
7919.0,S2449003,Uttar Pradesh,Fatehpur,3.0,MANISH SINGH SACHAN,Bahujan Samaj Party,90897.0,73.0,90970.0,8.22,False,-409358
7920.0,S2449004,Uttar Pradesh,Fatehpur,4.0,BIRENDRA SINGH,Independent,7917.0,3.0,7920.0,0.72,False,-492408
7921.0,S2449005,Uttar Pradesh,Fatehpur,5.0,KAMLESH KUMAR SINGH,Parivartan Samaj Party,5212.0,7.0,5219.0,0.47,False,-495109
7922.0,S2449006,Uttar Pradesh,Fatehpur,6.0,PANKAJ AWASTHI,Independent,4456.0,1.0,4457.0,0.4,False,-495871
7923.0,S2449007,Uttar Pradesh,Fatehpur,7.0,RAMKISHOR,Rashtra Uday Party,4075.0,4.0,4079.0,0.37,False,-496249
7924.0,S2449008,Uttar Pradesh,Fatehpur,8.0,JITENDRA KUMAR MAURYA,Independent,3333.0,3.0,3336.0,0.3,False,-496992
7925.0,S2449009,Uttar Pradesh,Fatehpur,9.0,KULDEEP KUSHWAHA,Independent,2724.0,2.0,2726.0,0.25,False,-497602
7926.0,S2449010,Uttar Pradesh,Fatehpur,10.0,RAJ BAHADUR,Peoples Party of India (Democratic),2653.0,1.0,2654.0,0.24,False,-497674
7927.0,S2449011,Uttar Pradesh,Fatehpur,11.0,NIRAJ KUMAR,Akhil Bhartiya Parivar Party,2561.0,6.0,2567.0,0.23,False,-497761
7928.0,S2449012,Uttar Pradesh,Fatehpur,12.0,RAM BIHARI,Bhartiya Shakti Chetna Party,2342.0,2.0,2344.0,0.21,False,-497984
7929.0,S2449013,Uttar Pradesh,Fatehpur,13.0,NEERAJ LODHI,Vikas Insaf Party,2028.0,5.0,2033.0,0.18,False,-498295
7930.0,S2449014,Uttar Pradesh,Fatehpur,14.0,JAY CHANDRA KUMAR,Vishwa Kalyan Rashtriya Manav Samaj Party,1602.0,2.0,1604.0,0.14,False,-498724
7931.0,S2449015,Uttar Pradesh,Fatehpur,15.0,RAJESH KUMAR PATEL,Sardar Patel Siddhant Party,1449.0,9.0,1458.0,0.13,False,-498870
7932.0,S2449016,Uttar Pradesh,Fatehpur,16.0,NOTA,None of the Above,8108.0,12.0,8120.0,0.73,False,-492208
7933.0,S2450001,Uttar Pradesh,Kaushambi,1.0,PUSHPENDRA SAROJ,Samajwadi Party,509175.0,612.0,509787.0,50.51,True,103944
7934.0,S2450002,Uttar Pradesh,Kaushambi,2.0,VINOD KUMAR SONKAR,Bharatiya Janata Party,405142.0,701.0,405843.0,40.21,False,-103944
7935.0,S2450003,Uttar Pradesh,Kaushambi,3.0,SHUBH NARAYAN,Bahujan Samaj Party,55797.0,61.0,55858.0,5.53,False,-453929
7936.0,S2450004,Uttar Pradesh,Kaushambi,4.0,PUSHPENDRA KUMAR SAROJ,Independent,5178.0,6.0,5184.0,0.51,False,-504603
7937.0,S2450005,Uttar Pradesh,Kaushambi,5.0,NARENDRA KUMAR,Apna Dal (Kamerawadi),5127.0,4.0,5131.0,0.51,False,-504656
7938.0,S2450006,Uttar Pradesh,Kaushambi,6.0,SANJAY KUMAR,Independent,4631.0,3.0,4634.0,0.46,False,-505153
7939.0,S2450007,Uttar Pradesh,Kaushambi,7.0,RAJENDRA SONKAR URF PANNA BHAIYA,Independent,3421.0,,3421.0,0.34,False,-506366
7940.0,S2450008,Uttar Pradesh,Kaushambi,8.0,PRADEEP KUMAR,Independent,2539.0,2.0,2541.0,0.25,False,-507246
7941.0,S2450009,Uttar Pradesh,Kaushambi,9.0,RAMESHWAR PRASAD,Bhartiya Shakti Chetna Party,2011.0,2.0,2013.0,0.2,False,-507774
7942.0,S2450010,Uttar Pradesh,Kaushambi,10.0,RAM ASREY,Manavtawadi Samaj Party,1948.0,2.0,1950.0,0.19,False,-507837
7943.0,S2450011,Uttar Pradesh,Kaushambi,11.0,NOTA,None of the Above,12958.0,9.0,12967.0,1.28,False,-496820
7944.0,S2451001,Uttar Pradesh,Phulpur,1.0,PRAVEEN PATEL,Bharatiya Janata Party,451380.0,1220.0,452600.0,44.6,True,4332
7945.0,S2451002,Uttar Pradesh,Phulpur,2.0,AMAR NATH SINGH MAURYA,Samajwadi Party,446596.0,1672.0,448268.0,44.17,False,-4332
7946.0,S2451003,Uttar Pradesh,Phulpur,3.0,JAGANNATH PAL,Bahujan Samaj Party,82375.0,211.0,82586.0,8.14,False,-370014
7947.0,S2451004,Uttar Pradesh,Phulpur,4.0,MAHIMA PATEL,Apna Dal (Kamerawadi),4134.0,28.0,4162.0,0.41,False,-448438
7948.0,S2451005,Uttar Pradesh,Phulpur,5.0,JILA JEET BHARTIY,Bahujan Awam Party,3294.0,5.0,3299.0,0.33,False,-449301
7949.0,S2451006,Uttar Pradesh,Phulpur,6.0,SUNIL KUMAR PRAJAPATI,Bhagidari Party(P),3040.0,7.0,3047.0,0.3,False,-449553
7950.0,S2451007,Uttar Pradesh,Phulpur,7.0,ENGG YOGESH KUSHWAHA,Pragatisheel Samaj Party,2768.0,3.0,2771.0,0.27,False,-449829
7951.0,S2451008,Uttar Pradesh,Phulpur,8.0,AKHILESH TRIPATHI,Independent,2295.0,3.0,2298.0,0.23,False,-450302
7952.0,S2451009,Uttar Pradesh,Phulpur,9.0,NAFIS AHAMAD,Independent,2145.0,2.0,2147.0,0.21,False,-450453
7953.0,S2451010,Uttar Pradesh,Phulpur,10.0,DR NEERAJ,Independent,1702.0,8.0,1710.0,0.17,False,-450890
7954.0,S2451011,Uttar Pradesh,Phulpur,11.0,SANJEEV KUMAR MISHRA,Yuva Vikas Party,1675.0,4.0,1679.0,0.17,False,-450921
7955.0,S2451012,Uttar Pradesh,Phulpur,12.0,MUSHIR AHMAD SIDDIQUI,Peoples Party of India (Democratic),1505.0,1.0,1506.0,0.15,False,-451094
7956.0,S2451013,Uttar Pradesh,Phulpur,13.0,SANGEETA YADAV,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),1283.0,8.0,1291.0,0.13,False,-451309
7957.0,S2451014,Uttar Pradesh,Phulpur,14.0,LALA RAM SAROJ,Prabuddhwadi Bahujan Morcha,1043.0,9.0,1052.0,0.1,False,-451548
7958.0,S2451015,Uttar Pradesh,Phulpur,15.0,PRAMOD BHAI PATEL URF P K,Sardar Patel Siddhant Party,947.0,1.0,948.0,0.09,False,-451652
7959.0,S2451016,Uttar Pradesh,Phulpur,16.0,NOTA,None of the Above,5445.0,15.0,5460.0,0.54,False,-447140
7960.0,S2452001,Uttar Pradesh,Allahabad,1.0,UJJWAL RAMAN SINGH,Indian National Congress,461100.0,1045.0,462145.0,48.8,True,58795
7961.0,S2452002,Uttar Pradesh,Allahabad,2.0,NEERAJ TRIPATHI,Bharatiya Janata Party,402659.0,691.0,403350.0,42.59,False,-58795
7962.0,S2452003,Uttar Pradesh,Allahabad,3.0,RAMESH KUMAR PATEL,Bahujan Samaj Party,49045.0,99.0,49144.0,5.19,False,-413001
7963.0,S2452004,Uttar Pradesh,Allahabad,4.0,GOPAL SWROOP JOSHI,Independent,4248.0,,4248.0,0.45,False,-457897
7964.0,S2452005,Uttar Pradesh,Allahabad,5.0,AJEET KUMAR PATEL,Pragatisheel Samaj Party,2641.0,1.0,2642.0,0.28,False,-459503
7965.0,S2452006,Uttar Pradesh,Allahabad,6.0,MOOLNIWASI HEMRAJ SINGH,Peoples Party of India (Democratic),2350.0,5.0,2355.0,0.25,False,-459790
7966.0,S2452007,Uttar Pradesh,Allahabad,7.0,GEETA RANI SHARMA,Independent,2197.0,,2197.0,0.23,False,-459948
7967.0,S2452008,Uttar Pradesh,Allahabad,8.0,HANSHRAJ KOL,Apna Dal (Kamerawadi),2137.0,4.0,2141.0,0.23,False,-460004
7968.0,S2452009,Uttar Pradesh,Allahabad,9.0,RAJENDRA PRASAD PRAJAPATI,Bhagidari Party(P),1844.0,3.0,1847.0,0.2,False,-460298
7969.0,S2452010,Uttar Pradesh,Allahabad,10.0,AVANEESH KUMAR,Independent,1834.0,1.0,1835.0,0.19,False,-460310
7970.0,S2452011,Uttar Pradesh,Allahabad,11.0,ANUJ SWAROOP SHUKLA,Independent,1615.0,1.0,1616.0,0.17,False,-460529
7971.0,S2452012,Uttar Pradesh,Allahabad,12.0,SHIV PRASAD VISHWAKARMA,Samyak Party,1326.0,,1326.0,0.14,False,-460819
7972.0,S2452013,Uttar Pradesh,Allahabad,13.0,SARVAJEET SINGH,Kamera Samaj Party,1177.0,,1177.0,0.12,False,-460968
7973.0,S2452014,Uttar Pradesh,Allahabad,14.0,RAJDHAR SINGH PATEL,Rashtriya Samaj Dal (R),1024.0,1.0,1025.0,0.11,False,-461120
7974.0,S2452015,Uttar Pradesh,Allahabad,15.0,NOTA,None of the Above,9949.0,3.0,9952.0,1.05,False,-452193
7975.0,S2453001,Uttar Pradesh,Barabanki,1.0,TANUJ PUNIA,Indian National Congress,718528.0,1399.0,719927.0,55.78,True,215704
7976.0,S2453002,Uttar Pradesh,Barabanki,2.0,RAJRANI RAWAT,Bharatiya Janata Party,503452.0,771.0,504223.0,39.07,False,-215704
7977.0,S2453003,Uttar Pradesh,Barabanki,3.0,SHIV KUMAR DOHAREY,Bahujan Samaj Party,39105.0,72.0,39177.0,3.04,False,-680750
7978.0,S2453004,Uttar Pradesh,Barabanki,4.0,BABOORAM,Independent,3669.0,,3669.0,0.28,False,-716258
7979.0,S2453005,Uttar Pradesh,Barabanki,5.0,RAMLAKHAN PASI,Independent,2927.0,1.0,2928.0,0.23,False,-716999
7980.0,S2453006,Uttar Pradesh,Barabanki,6.0,MITHALESH KUMARI,Independent,2320.0,1.0,2321.0,0.18,False,-717606
7981.0,S2453007,Uttar Pradesh,Barabanki,7.0,DEVATADEEN GAUTAM,Independent,2172.0,1.0,2173.0,0.17,False,-717754
7982.0,S2453008,Uttar Pradesh,Barabanki,8.0,ASHA DEVI,Swatantrata Abhivyakti Party,2018.0,2.0,2020.0,0.16,False,-717907
7983.0,S2453009,Uttar Pradesh,Barabanki,9.0,PROF. (DR.) RAM GHULAM RAZDAN,Public Adhikar Socialist Indian Party,1493.0,,1493.0,0.12,False,-718434
7984.0,S2453010,Uttar Pradesh,Barabanki,10.0,MAHENDRA KUMAR RAWAT,Awami Samta Party,1189.0,1.0,1190.0,0.09,False,-718737
7985.0,S2453011,Uttar Pradesh,Barabanki,11.0,OMKAR,Independent,1137.0,1.0,1138.0,0.09,False,-718789
7986.0,S2453012,Uttar Pradesh,Barabanki,12.0,ADVOCATE SANTOSH RAWAT,Dr. Bhimrao Ambedkar Dal,1076.0,2.0,1078.0,0.08,False,-718849
7987.0,S2453013,Uttar Pradesh,Barabanki,13.0,PREMCHANDRA HARIJAN,Sardar Patel Siddhant Party,1075.0,1.0,1076.0,0.08,False,-718851
7988.0,S2453014,Uttar Pradesh,Barabanki,14.0,NOTA,None of the Above,8220.0,1.0,8221.0,0.64,False,-711706
7989.0,S2454001,Uttar Pradesh,Faizabad,1.0,AWADHESH PRASAD,Samajwadi Party,553549.0,740.0,554289.0,48.59,True,54567
7990.0,S2454002,Uttar Pradesh,Faizabad,2.0,LALLU SINGH,Bharatiya Janata Party,499002.0,720.0,499722.0,43.81,False,-54567
7991.0,S2454003,Uttar Pradesh,Faizabad,3.0,SACHIDANAND PANDEY,Bahujan Samaj Party,46347.0,60.0,46407.0,4.07,False,-507882
7992.0,S2454004,Uttar Pradesh,Faizabad,4.0,ARVIND SEN,Communist Party of India,15353.0,14.0,15367.0,1.35,False,-538922
7993.0,S2454005,Uttar Pradesh,Faizabad,5.0,SUNIL KUMAR BHATT,Independent,3826.0,1.0,3827.0,0.34,False,-550462
7994.0,S2454006,Uttar Pradesh,Faizabad,6.0,KANCHAN YADAV,Moulik Adhikar Party,2662.0,4.0,2666.0,0.23,False,-551623
7995.0,S2454007,Uttar Pradesh,Faizabad,7.0,AMBRISH DEV GUPTA,Bharat Mahaparivar Party,2216.0,2.0,2218.0,0.19,False,-552071
7996.0,S2454008,Uttar Pradesh,Faizabad,8.0,FAREED SALMANI,Independent,1779.0,1.0,1780.0,0.16,False,-552509
7997.0,S2454009,Uttar Pradesh,Faizabad,9.0,LAL MANI URF L.M. TRIPATHI (BHAI SAHAB),Independent,1717.0,,1717.0,0.15,False,-552572
7998.0,S2454010,Uttar Pradesh,Faizabad,10.0,ANIL KUMAR RAVAT,Rashtriya Janshakti Samaj Party,1636.0,2.0,1638.0,0.14,False,-552651
7999.0,S2454011,Uttar Pradesh,Faizabad,11.0,JAGAT SINGH,Independent,1252.0,2.0,1254.0,0.11,False,-553035
8000.0,S2454012,Uttar Pradesh,Faizabad,12.0,BRAJENDRA DUTT TRIPATHI URF B. D. TRIPATHI,Adarshwaadi Congress Party,1163.0,10.0,1173.0,0.1,False,-553116
8001.0,S2454013,Uttar Pradesh,Faizabad,13.0,ARUN KUMAR,Independent,1063.0,4.0,1067.0,0.09,False,-553222
8002.0,S2454014,Uttar Pradesh,Faizabad,14.0,NOTA,None of the Above,7529.0,7.0,7536.0,0.66,False,-546753
8003.0,S2455001,Uttar Pradesh,Ambedkar Nagar,1.0,LALJI VERMA,Samajwadi Party,543721.0,1238.0,544959.0,46.3,True,137247
8004.0,S2455002,Uttar Pradesh,Ambedkar Nagar,2.0,RITESH PANDEY,Bharatiya Janata Party,406851.0,861.0,407712.0,34.64,False,-137247
8005.0,S2455003,Uttar Pradesh,Ambedkar Nagar,3.0,QAMAR HAYAT,Bahujan Samaj Party,199252.0,247.0,199499.0,16.95,False,-345460
8006.0,S2455004,Uttar Pradesh,Ambedkar Nagar,4.0,NEELAM SINGH,Moolniwasi Samaj Party,4321.0,10.0,4331.0,0.37,False,-540628
8007.0,S2455005,Uttar Pradesh,Ambedkar Nagar,5.0,SHABANA KHATOON,Peace Party,3983.0,7.0,3990.0,0.34,False,-540969
8008.0,S2455006,Uttar Pradesh,Ambedkar Nagar,6.0,JAVED AHMAD SIDDIQUI,Independent,3857.0,3.0,3860.0,0.33,False,-541099
8009.0,S2455007,Uttar Pradesh,Ambedkar Nagar,7.0,RAM NARESH PRAJAPATI,Bhagidari Party(P),3410.0,3.0,3413.0,0.29,False,-541546
8010.0,S2455008,Uttar Pradesh,Ambedkar Nagar,8.0,VIVEK KUMAR,Bhartiya Shakti Chetna Party,1848.0,2.0,1850.0,0.16,False,-543109
8011.0,S2455009,Uttar Pradesh,Ambedkar Nagar,9.0,NOTA,None of the Above,7429.0,19.0,7448.0,0.63,False,-537511
8012.0,S2456001,Uttar Pradesh,Baharaich,1.0,ANAND KUMAR,Bharatiya Janata Party,518575.0,227.0,518802.0,49.1,True,64227
8013.0,S2456002,Uttar Pradesh,Baharaich,2.0,RAMESH CHANDRA,Samajwadi Party,454454.0,121.0,454575.0,43.02,False,-64227
8014.0,S2456003,Uttar Pradesh,Baharaich,3.0,DR. BRIJESH KUMAR,Bahujan Samaj Party,50422.0,26.0,50448.0,4.77,False,-468354
8015.0,S2456004,Uttar Pradesh,Baharaich,4.0,ARVIND KUMAR,Bhartiya Awam Party (Rastriya),6158.0,2.0,6160.0,0.58,False,-512642
8016.0,S2456005,Uttar Pradesh,Baharaich,5.0,RAMESH BALMIKI,Independent,3223.0,4.0,3227.0,0.31,False,-515575
8017.0,S2456006,Uttar Pradesh,Baharaich,6.0,BECHULAL,Independent,2919.0,1.0,2920.0,0.28,False,-515882
8018.0,S2456007,Uttar Pradesh,Baharaich,7.0,JANARDAN GOND,Independent,2672.0,1.0,2673.0,0.25,False,-516129
8019.0,S2456008,Uttar Pradesh,Baharaich,8.0,RAM MILAN,Sardar Patel Siddhant Party,1699.0,,1699.0,0.16,False,-517103
8020.0,S2456009,Uttar Pradesh,Baharaich,9.0,RINKU SAHANI,Rashtra Dharak Dal,1681.0,2.0,1683.0,0.16,False,-517119
8021.0,S2456010,Uttar Pradesh,Baharaich,10.0,JAGRAM,Independent,1514.0,1.0,1515.0,0.14,False,-517287
8022.0,S2456011,Uttar Pradesh,Baharaich,11.0,NOTA,None of the Above,12862.0,2.0,12864.0,1.22,False,-505938
8023.0,S2457001,Uttar Pradesh,Kaiserganj,1.0,KARAN BHUSHAN SINGH,Bharatiya Janata Party,570436.0,827.0,571263.0,53.79,True,148843
8024.0,S2457002,Uttar Pradesh,Kaiserganj,2.0,BHAGAT RAM,Samajwadi Party,422012.0,408.0,422420.0,39.77,False,-148843
8025.0,S2457003,Uttar Pradesh,Kaiserganj,3.0,NARENDRA PANDEY,Bahujan Samaj Party,44217.0,62.0,44279.0,4.17,False,-526984
8026.0,S2457004,Uttar Pradesh,Kaiserganj,4.0,ARUNIMA PANDEY,Independent,9230.0,20.0,9250.0,0.87,False,-562013
8027.0,S2457005,Uttar Pradesh,Kaiserganj,5.0,NOTA,None of the Above,14872.0,15.0,14887.0,1.4,False,-556376
8028.0,S2458001,Uttar Pradesh,Shrawasti,1.0,RAM SHIROMANI VERMA,Samajwadi Party,510754.0,301.0,511055.0,48.83,True,76673
8029.0,S2458002,Uttar Pradesh,Shrawasti,2.0,SAKET MISRA,Bharatiya Janata Party,434192.0,190.0,434382.0,41.51,False,-76673
8030.0,S2458003,Uttar Pradesh,Shrawasti,3.0,MUINUDDIN AHAMAD KHAN URF HAZI DADDAN KHAN,Bahujan Samaj Party,56225.0,26.0,56251.0,5.38,False,-454804
8031.0,S2458004,Uttar Pradesh,Shrawasti,4.0,AHMAD JIYA KHAN,Peace Party,15630.0,,15630.0,1.49,False,-495425
8032.0,S2458005,Uttar Pradesh,Shrawasti,5.0,SHANTI DEVI,Independent,4010.0,1.0,4011.0,0.38,False,-507044
8033.0,S2458006,Uttar Pradesh,Shrawasti,6.0,SUJEET KUMAR,Independent,3946.0,,3946.0,0.38,False,-507109
8034.0,S2458007,Uttar Pradesh,Shrawasti,7.0,YUGAL KISHOR SHUKLA,Aam Janta Party (India),2672.0,1.0,2673.0,0.26,False,-508382
8035.0,S2458008,Uttar Pradesh,Shrawasti,8.0,KRISHNA KUMAR MAURYA,Samyak Party,2266.0,1.0,2267.0,0.22,False,-508788
8036.0,S2458009,Uttar Pradesh,Shrawasti,9.0,MALIK RAM,Independent,2111.0,2.0,2113.0,0.2,False,-508942
8037.0,S2458010,Uttar Pradesh,Shrawasti,10.0,ANIL KUMAR TIWARI,Independent,1513.0,1.0,1514.0,0.14,False,-509541
8038.0,S2458011,Uttar Pradesh,Shrawasti,11.0,HANUMAN PRASAD MISHRA,Kisan Mazdoor Sangharsh Party,1494.0,1.0,1495.0,0.14,False,-509560
8039.0,S2458012,Uttar Pradesh,Shrawasti,12.0,KUMARI GEETA GAUTAM,Rashtriya Janta Party,1317.0,2.0,1319.0,0.13,False,-509736
8040.0,S2458013,Uttar Pradesh,Shrawasti,13.0,NOTA,None of the Above,9872.0,,9872.0,0.94,False,-501183
8041.0,S2459001,Uttar Pradesh,Gonda,1.0,KIRTIVARDHAN SINGH,Bharatiya Janata Party,473691.0,567.0,474258.0,49.77,True,46224
8042.0,S2459002,Uttar Pradesh,Gonda,2.0,SHREYA VERMA,Samajwadi Party,427363.0,671.0,428034.0,44.92,False,-46224
8043.0,S2459003,Uttar Pradesh,Gonda,3.0,SAURABH,Bahujan Samaj Party,29388.0,41.0,29429.0,3.09,False,-444829
8044.0,S2459004,Uttar Pradesh,Gonda,4.0,RAM UJAGAR,Independent,3535.0,,3535.0,0.37,False,-470723
8045.0,S2459005,Uttar Pradesh,Gonda,5.0,ARUNIMA PANDEY,Independent,3070.0,3.0,3073.0,0.32,False,-471185
8046.0,S2459006,Uttar Pradesh,Gonda,6.0,RAGHAVENDRA,Bhartiya Shakti Chetna Party,2027.0,1.0,2028.0,0.21,False,-472230
8047.0,S2459007,Uttar Pradesh,Gonda,7.0,RAJKUMAR,Independent,1988.0,1.0,1989.0,0.21,False,-472269
8048.0,S2459008,Uttar Pradesh,Gonda,8.0,VINOD KUMAR SINGH,Bhartiya Uday Nirman Party,1482.0,1.0,1483.0,0.16,False,-472775
8049.0,S2459009,Uttar Pradesh,Gonda,9.0,NOTA,None of the Above,9048.0,7.0,9055.0,0.95,False,-465203
8050.0,S2460001,Uttar Pradesh,Domariyaganj,1.0,JAGDAMBIKA PAL,Bharatiya Janata Party,462614.0,689.0,463303.0,45.47,True,42728
8051.0,S2460002,Uttar Pradesh,Domariyaganj,2.0,BHISHMA SHANKAR ALIAS KUSHAL TIWARI,Samajwadi Party,418910.0,1665.0,420575.0,41.27,False,-42728
8052.0,S2460003,Uttar Pradesh,Domariyaganj,3.0,AMAR SINGH CHAUDHARY,Aazad Samaj Party (Kanshi Ram),81182.0,123.0,81305.0,7.98,False,-381998
8053.0,S2460004,Uttar Pradesh,Domariyaganj,4.0,MD. NADEEM,Bahujan Samaj Party,35654.0,282.0,35936.0,3.53,False,-427367
8054.0,S2460005,Uttar Pradesh,Domariyaganj,5.0,NAUSHAD AZAM,Peace Party,5134.0,4.0,5138.0,0.5,False,-458165
8055.0,S2460006,Uttar Pradesh,Domariyaganj,6.0,KIRAN DEVI,Independent,3258.0,3.0,3261.0,0.32,False,-460042
8056.0,S2460007,Uttar Pradesh,Domariyaganj,7.0,NOTA,None of the Above,9431.0,16.0,9447.0,0.93,False,-453856
8057.0,S2461001,Uttar Pradesh,Basti,1.0,RAM PRASAD CHAUDHARY,Samajwadi Party,523487.0,3518.0,527005.0,48.67,True,100994
8058.0,S2461002,Uttar Pradesh,Basti,2.0,HARISH CHANDRA ALIAS HARISH DWIVEDI,Bharatiya Janata Party,424604.0,1407.0,426011.0,39.34,False,-100994
8059.0,S2461003,Uttar Pradesh,Basti,3.0,LAVKUSH PATEL,Bahujan Samaj Party,102818.0,483.0,103301.0,9.54,False,-423704
8060.0,S2461004,Uttar Pradesh,Basti,4.0,PANKAJ DUBEY,Log Party,4624.0,3.0,4627.0,0.43,False,-522378
8061.0,S2461005,Uttar Pradesh,Basti,5.0,PREM KUMAR,Moulik Adhikar Party,3607.0,4.0,3611.0,0.33,False,-523394
8062.0,S2461006,Uttar Pradesh,Basti,6.0,HAFIZ ALI,All India Forward Bloc,2985.0,3.0,2988.0,0.28,False,-524017
8063.0,S2461007,Uttar Pradesh,Basti,7.0,RAM KARAN GAUTAM,Independent,2640.0,5.0,2645.0,0.24,False,-524360
8064.0,S2461008,Uttar Pradesh,Basti,8.0,PRAMOD KUMAR,Independent,2554.0,3.0,2557.0,0.24,False,-524448
8065.0,S2461009,Uttar Pradesh,Basti,9.0,SHAILENDRA KUMAR,Bharat Mahaparivar Party,2361.0,3.0,2364.0,0.22,False,-524641
8066.0,S2461010,Uttar Pradesh,Basti,10.0,NOTA,None of the Above,7742.0,19.0,7761.0,0.72,False,-519244
8067.0,S2462001,Uttar Pradesh,Sant Kabir Nagar,1.0,LAXMIKANT PAPPU NISHAD,Samajwadi Party,497488.0,1207.0,498695.0,45.7,True,92170
8068.0,S2462002,Uttar Pradesh,Sant Kabir Nagar,2.0,PRAVIN KUMAR NISHAD,Bharatiya Janata Party,405611.0,914.0,406525.0,37.25,False,-92170
8069.0,S2462003,Uttar Pradesh,Sant Kabir Nagar,3.0,NADEEM ASHRAF,Bahujan Samaj Party,150549.0,263.0,150812.0,13.82,False,-347883
8070.0,S2462004,Uttar Pradesh,Sant Kabir Nagar,4.0,DHEERAJ SRIVASTAV,Pragatisheel Samaj Party,5135.0,5.0,5140.0,0.47,False,-493555
8071.0,S2462005,Uttar Pradesh,Sant Kabir Nagar,5.0,RAM KRISHNA DWIVEDI,Independent,4509.0,,4509.0,0.41,False,-494186
